GPS log at 10hz
Latitude,Longitude,Timestep
570159800,99846933,360208
570159800,99846933,360308
570159800,99846933,360410
570159800,99846933,360508
570159800,99846933,360608
570159800,99846933,360708
570159800,99846933,360807
570159800,99846933,360907
570159800,99846933,361009
570159800,99846933,361110
570159800,99846933,361210
570159800,99846933,361308
570159800,99846933,361410
570159800,99846933,361509
570159800,99846933,361608
570159800,99846933,361708
570159800,99846933,361808
570159800,99846933,361908
570159800,99846933,362008
570159800,99846933,362108
570159800,99846933,362208
570159800,99846933,362308
570159800,99846933,362418
570159800,99846933,362510
570159800,99846933,362607
570159800,99846933,362708
570159800,99846933,362807
570159800,99846933,362908
570159800,99846933,363009
570159800,99846933,363107
570159800,99846933,363209
570159800,99846933,363308
570159800,99846933,363409
570159800,99846933,363509
570159800,99846933,363608
570159800,99846933,363708
570159800,99846933,363808
570159800,99846933,363907
570159800,99846933,364008
570159800,99846933,364108
570159800,99846933,364207
570159800,99846933,364307
570159800,99846933,364410
570159800,99846933,364506
570159800,99846933,364608
570159800,99846933,364707
570159800,99846933,364807
570159800,99846933,364908
570159800,99846933,365008
570159800,99846933,365108
570159800,99846933,365208
570159800,99846933,365306
570159800,99846933,365408
570159800,99846933,365510
570159800,99846933,365607
570159800,99846933,365708
570159800,99846933,365809
570159800,99846933,365908
570159800,99846933,366008
570159800,99846933,366107
570159800,99846933,366208
570159800,99846933,366308
570159800,99846933,366414
570159800,99846933,366508
570159800,99846933,366608
570159800,99846933,366707
570159800,99846933,366807
570159800,99846933,366909
570159800,99846933,367007
570159800,99846933,367108
570159800,99846933,367208
570159800,99846933,367308
570159800,99846933,367408
570159800,99846933,367510
570159800,99846933,367608
570159800,99846933,367708
570159800,99846933,367808
570159800,99846933,367908
570159800,99846933,368008
570159800,99846933,368108
570159800,99846933,368208
570159800,99846933,368308
570159800,99846933,368408
570159800,99846933,368508
570159800,99846933,368608
570159800,99846933,368707
570159800,99846933,368808
570159800,99846933,368909
570159800,99846933,369007
570159800,99846933,369108
570159800,99846933,369208
570159800,99846933,369307
570159800,99846933,369408
570159800,99846933,369509
570159800,99846933,369608
570159800,99846933,369708
570159800,99846933,369808
570159800,99846933,369907
570159800,99846933,370007
570159800,99846933,370108
570159800,99846933,370209
570159800,99846933,370307
570159800,99846933,370416
570159800,99846933,370508
570159800,99846933,370607
570159800,99846933,370708
570159800,99846933,370807
570159800,99846933,370907
570159800,99846933,371008
570159800,99846933,371109
570159800,99846933,371208
570159800,99846933,371307
570159800,99846933,371409
570159800,99846933,371508
570159800,99846933,371608
570159800,99846933,371707
570159800,99846933,371808
570159800,99846933,371908
570159800,99846933,372007
570159800,99846933,372107
570159800,99846933,372207
570159800,99846933,372308
570159800,99846933,372407
570159800,99846933,372507
570159800,99846933,372607
570159800,99846933,372706
570159800,99846933,372808
570159800,99846933,372908
570159800,99846933,373007
570159800,99846933,373108
570159800,99846933,373208
570159800,99846933,373308
570159800,99846933,373408
570159800,99846933,373508
570159800,99846933,373607
570159800,99846933,373708
570159800,99846933,373808
570159800,99846933,373908
570159800,99846933,374007
570159800,99846933,374108
570159800,99846933,374207
570159800,99846933,374307
570159800,99846933,374416
570159800,99846933,374509
570159800,99846933,374608
570159800,99846933,374707
570159800,99846933,374808
570159800,99846933,374907
570159800,99846933,375008
570159800,99846933,375108
570159800,99846933,375211
570159800,99846933,375307
570159800,99846933,375408
570159800,99846933,375508
570159800,99846933,375608
570159800,99846933,375706
570159800,99846933,375806
570159800,99846933,375908
570159800,99846933,376009
570159800,99846933,376110
570159800,99846933,376208
570159800,99846933,376308
570159800,99846933,376407
570159800,99846933,376508
570159800,99846933,376607
570159800,99846933,376706
570159800,99846933,376809
570159800,99846933,376908
570159800,99846933,377007
570159800,99846933,377107
570159800,99846933,377208
570159800,99846933,377307
570159800,99846933,377408
570159800,99846933,377511
570159800,99846933,377608
570159800,99846933,377709
570159800,99846933,377808
570159800,99846933,377908
570159800,99846933,378008
570159800,99846933,378108
570159800,99846933,378208
570159800,99846933,378308
570159800,99846933,378414
570159800,99846933,378508
570159800,99846933,378609
570159800,99846933,378708
570159800,99846933,378809
570159800,99846933,378908
570159800,99846933,379007
570159800,99846933,379108
570159800,99846933,379209
570159800,99846933,379310
570159800,99846933,379408
570159800,99846933,379509
570159800,99846933,379608
570159800,99846933,379708
570159800,99846933,379808
570159800,99846933,379908
570159800,99846933,380009
570159800,99846933,380108
570159800,99846933,380208
570159800,99846933,380308
570159800,99846933,380409
570159800,99846933,380508
570159800,99846933,380608
570159800,99846933,380707
570159800,99846933,380808
570159800,99846933,380908
570159800,99846933,381008
570159800,99846933,381108
570159800,99846933,381209
570159800,99846933,381309
570159800,99846933,381408
570159800,99846933,381508
570159800,99846933,381608
570159800,99846933,381708
570159800,99846933,381809
570159800,99846933,381908
570159800,99846933,382008
570159800,99846933,382109
570159800,99846933,382209
570159800,99846933,382308
570159800,99846933,382416
570159800,99846933,382508
570159800,99846933,382608
570159800,99846933,382709
570159800,99846933,382808
570159800,99846933,382908
570159800,99846933,383008
570159800,99846933,383109
570159800,99846933,383208
570159800,99846933,383308
570159800,99846933,383410
570159800,99846933,383510
570159800,99846933,383609
570159800,99846933,383708
570159800,99846933,383808
570159800,99846933,383908
570159800,99846933,384009
570159800,99846933,384108
570159800,99846933,384207
570159800,99846933,384309
570159800,99846933,384408
570159800,99846933,384508
570159800,99846933,384608
570159800,99846933,384708
570159800,99846933,384808
570159800,99846933,384909
570159800,99846933,385008
570159800,99846933,385110
570159800,99846933,385208
570159800,99846933,385308
570159800,99846933,385408
570159800,99846933,385508
570159800,99846933,385607
570159800,99846933,385708
570159800,99846933,385808
570159800,99846933,385907
570159800,99846933,386007
570159800,99846933,386108
570159800,99846933,386208
570159800,99846933,386307
570159800,99846933,386415
570159800,99846933,386508
570159800,99846933,386608
570159800,99846933,386708
570159800,99846933,386808
570159800,99846933,386908
570159800,99846933,387008
570159800,99846933,387108
570159800,99846933,387208
570159800,99846933,387307
570159800,99846933,387408
570159800,99846933,387508
570159800,99846933,387608
570159800,99846933,387707
570159800,99846933,387807
570159800,99846933,387907
570159800,99846933,388007
570159800,99846933,388108
570159800,99846933,388208
570159800,99846933,388307
570159800,99846933,388408
570159800,99846933,388508
570159800,99846933,388608
570159800,99846933,388708
570159800,99846933,388808
570159800,99846933,388908
570159800,99846933,389007
570159800,99846933,389107
570159800,99846933,389208
570159800,99846933,389308
570159800,99846933,389409
570159800,99846933,389508
570159800,99846933,389608
570159800,99846933,389707
570159800,99846933,389807
570159800,99846933,389907
570159800,99846933,390008
570159800,99846933,390107
570159800,99846933,390208
570159800,99846933,390309
570159800,99846933,390415
570159800,99846933,390508
570159800,99846933,390608
570159800,99846933,390708
570159800,99846933,390807
570159800,99846933,390907
570159800,99846933,391007
570159800,99846933,391108
570159800,99846933,391209
570159800,99846933,391308
570159800,99846933,391408
570159800,99846933,391508
570159800,99846933,391607
570159800,99846933,391708
570159800,99846933,391807
570159800,99846933,391907
570159800,99846933,392008
570159800,99846933,392108
570159800,99846933,392207
570159800,99846933,392307
570159800,99846933,392408
570159800,99846933,392507
570159800,99846933,392607
570159800,99846933,392707
570159800,99846933,392807
570159800,99846933,392908
570159800,99846933,393009
570159800,99846933,393107
570159800,99846933,393208
570159800,99846933,393308
570159800,99846933,393408
570159800,99846933,393508
570159800,99846933,393607
570159800,99846933,393708
570159800,99846933,393807
570159800,99846933,393908
570159800,99846933,394008
570159800,99846933,394108
570159800,99846933,394208
570159800,99846933,394307
570159800,99846933,394414
570159800,99846933,394508
570159800,99846933,394607
570159800,99846933,394708
570159800,99846933,394808
570159800,99846933,394908
570159800,99846933,395008
570159800,99846933,395108
570159800,99846933,395208
570159800,99846933,395308
570159800,99846933,395408
570159800,99846933,395508
570159800,99846933,395607
570159800,99846933,395708
570159800,99846933,395807
570159800,99846933,395907
570159800,99846933,396007
570159800,99846933,396107
570159800,99846933,396207
570159800,99846933,396307
570159800,99846933,396407
570159800,99846933,396507
570159800,99846933,396608
570159800,99846933,396707
570159800,99846933,396807
570159800,99846933,396907
570159800,99846933,397008
570159800,99846933,397107
570159800,99846933,397208
570159800,99846933,397307
570159800,99846933,397407
570159800,99846933,397509
570159800,99846933,397608
570159800,99846933,397707
570159800,99846933,397808
570159800,99846933,397907
570159800,99846933,398007
570159800,99846933,398107
570159800,99846933,398207
570159800,99846933,398307
570159800,99846933,398414
570159800,99846933,398507
570159800,99846933,398607
570159800,99846933,398707
570159800,99846933,398807
570159800,99846933,398908
570159800,99846933,399007
570159800,99846933,399107
570159800,99846933,399208
570159800,99846933,399308
570159800,99846933,399408
570159800,99846933,399508
570159800,99846933,399607
570159800,99846933,399708
570159800,99846933,399807
